,lat,lon,tavg,tmin,tmax,prcp,wspd,pres,tsun
0,59.837100017045664,30.262700690182225,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
1,59.93570456384388,30.274201361286558,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
2,59.92971434690289,30.41986309098729,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
3,56.11122703395177,40.35611859133398,,,,,,,
4,56.23335098343953,43.872728455813295,4.333333333333333,0.641666666666666,8.041666666666666,51.050000000000004,,,
5,53.26216137534174,50.21795982120681,5.050000000000002,0.9583333333333338,9.166666666666666,46.166666666666664,,,
6,56.88519549581541,60.51123082125227,2.6666666666666665,-1.6416666666666664,6.958333333333336,40.583333333333336,,1017.1583333333332,9215.0
7,55.792411869744925,49.22423501654065,4.541666666666668,-0.2250000000000001,9.3,45.666666666666664,,1016.7583333333336,9655.0
8,56.813615536691,60.56593343355609,2.6666666666666665,-1.6416666666666664,6.958333333333336,40.583333333333336,,1017.1583333333332,9215.0
9,59.835355147015775,30.21403909066036,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
10,60.03642607210117,30.454712594409585,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
11,58.05152995550988,56.09212091350997,2.1916666666666664,-2.1,6.483333333333334,49.75,,1016.2416666666668,9040.0
12,56.23684867336146,43.95417835919911,4.333333333333333,0.641666666666666,8.041666666666666,51.050000000000004,,,
13,59.84723872492746,30.330980710488,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
14,53.22553147140567,44.98817128976227,4.8500000000000005,0.7416666666666667,8.95,45.300000000000004,,,
15,55.73147600622545,52.39824314444432,3.5416666666666665,-0.9333333333333336,8.008333333333335,45.17499999999999,,,
16,59.20169239657452,39.89270326978394,2.766666666666667,-1.5833333333333333,7.099999999999999,46.75,,1014.1833333333335,8460.0
17,55.61792562407037,37.73450672737654,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
18,55.84840306415816,37.4543590129236,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
19,55.66574517348455,37.49328290303274,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
20,56.148170967018935,40.41760582412366,,,,,,,
21,59.8955860952312,29.77363458860128,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
22,59.95546738469132,30.40977969873389,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
23,51.63390225245514,39.26455228230469,6.25,1.8833333333333337,10.641666666666666,47.833333333333336,,1017.1249999999999,9485.0
24,45.01324795503936,39.03080451592554,12.058333333333332,6.949999999999999,17.15833333333333,58.550000000000004,,,
25,47.21491468625207,39.6768194210168,10.05,5.6000000000000005,14.508333333333335,48.25,,1017.3583333333332,10610.0
26,51.490908763027406,45.92042233176672,6.749999999999999,2.508333333333333,10.975,35.166666666666664,,1018.1583333333334,9955.0
27,51.70341166566107,39.13867725393576,6.25,1.8833333333333337,10.641666666666666,47.833333333333336,,1017.1249999999999,9485.0
28,54.33989833296665,48.36678107239732,,,,39.525,,,
29,55.81865092553623,49.11564272612566,4.541666666666668,-0.2250000000000001,9.3,45.666666666666664,,1016.7583333333336,9655.0
30,55.82258828631388,49.13339798924529,4.541666666666668,-0.2250000000000001,9.3,45.666666666666664,,1016.7583333333336,9655.0
31,55.90635333103535,37.57646880587164,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
32,55.70274600195172,37.67771627979084,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
33,56.33884915915782,43.91721100522177,4.333333333333333,0.641666666666666,8.041666666666666,51.050000000000004,,,
34,57.62582186867539,39.87518233336572,,,,49.824999999999996,,,
35,59.95637655220781,30.414610375082905,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
36,55.64099114246336,37.65811913179659,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
37,53.34855015461618,50.211883839224775,5.050000000000002,0.9583333333333338,9.166666666666666,46.166666666666664,,,
38,48.805352998661625,44.71369570618293,8.4,4.166666666666667,12.608333333333334,26.5,,,11135.0
39,55.681700163580224,37.765484231049335,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
40,53.39054434244037,50.170317869950445,5.050000000000002,0.9583333333333338,9.166666666666666,46.166666666666664,,,
41,55.90318889793402,37.38461113113194,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
42,53.32276880518232,50.30743961741965,5.050000000000002,0.9583333333333338,9.166666666666666,46.166666666666664,,,
43,55.710653411754,37.598325249508825,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
44,55.3462567552003,86.14923325704807,0.8333333333333334,-4.708333333333334,6.391666666666667,35.525,,,
45,59.85078064724846,30.13457073035515,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
46,55.80705116822551,37.97941582815732,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
47,57.96936680499371,56.19975796014235,2.1916666666666664,-2.1,6.483333333333334,49.75,,1016.2416666666668,9040.0
48,53.3623246539891,58.96962000870102,,,,31.575000000000003,,,
49,58.02820118283315,56.309823219417495,2.1916666666666664,-2.1,6.483333333333334,49.75,,1016.2416666666668,9040.0
50,53.17333360009867,45.00188748185195,4.8500000000000005,0.7416666666666667,8.95,45.300000000000004,,,
51,56.14945051657112,47.17728403293688,,,,44.824999999999996,,,
52,56.87118912749071,53.27972780589586,2.6749999999999994,-1.6666666666666659,7.041666666666667,44.1,,,
53,57.965257701178,56.22509606876331,2.1916666666666664,-2.1,6.483333333333334,49.75,,1016.2416666666668,9040.0
54,56.24306337595971,43.86474626251036,4.333333333333333,0.641666666666666,8.041666666666666,51.050000000000004,,,
55,55.7294158178928,37.67758270849017,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
56,59.86011495035877,30.31484472483877,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
57,56.86253006488435,35.96357472209847,,,,53.083333333333336,,,
58,55.20868069292465,61.29339481394491,,,,36.03333333333334,,,
59,45.038701700152366,41.98376829876284,9.775,5.283333333333333,14.266666666666667,46.46666666666666,,,
60,53.18738566526738,50.080702595526255,5.050000000000002,0.9583333333333338,9.166666666666666,46.166666666666664,,,
61,52.59092714585016,39.53182051493672,,,,46.32499999999999,,,
62,55.85636700262793,37.64168953143425,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
63,48.69019420719661,44.31311403980771,8.4,4.166666666666667,12.608333333333334,26.5,,,11135.0
64,55.75279934468193,49.18019331383307,4.541666666666668,-0.2250000000000001,9.3,45.666666666666664,,1016.7583333333336,9655.0
65,56.98587380196256,40.99121394116278,,,,51.88333333333333,,,
66,60.03198166719131,30.40135181367934,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
67,59.92165126622072,30.28609362333364,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
68,55.951761010059535,37.3290933038752,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
69,55.62326171711491,37.742663713907454,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
70,59.72954596996968,30.40843266943822,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
71,57.13922727153064,65.55427316699341,1.5416666666666667,-3.4499999999999993,6.541666666666667,38.74166666666667,,,
72,43.45910204449558,39.92391600843629,10.908333333333331,5.775000000000001,16.05,163.01666666666665,,,
73,53.217969372702456,50.19193700744752,5.050000000000002,0.9583333333333338,9.166666666666666,46.166666666666664,,,
74,60.00567038036972,30.23635143066197,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
75,59.87162461363835,30.300477224161096,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
76,55.60681559278489,37.58574903191849,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
77,51.717024529494346,39.16075081278691,6.25,1.8833333333333337,10.641666666666666,47.833333333333336,,1017.1249999999999,9485.0
78,59.959293988306094,30.30591122587317,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
79,56.52190111671764,84.92695638886434,0.5666666666666665,-4.4750000000000005,5.616666666666666,44.50833333333333,,,
80,55.79713322574433,49.17527523750709,4.541666666666668,-0.2250000000000001,9.3,45.666666666666664,,1016.7583333333336,9655.0
81,54.70500424178083,55.846388404005445,3.1249999999999987,-2.033333333333334,8.308333333333334,47.449999999999996,,,
82,55.88705379353491,37.59023091956573,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
83,55.87925170088964,37.62499270950699,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
84,55.78808401277355,49.22350129917204,4.541666666666668,-0.2250000000000001,9.3,45.666666666666664,,1016.7583333333336,9655.0
85,55.17320327888814,61.29398424588506,,,,36.03333333333334,,,
86,55.15742808669979,61.394497998660654,,,,36.03333333333334,,,
87,56.90437526673111,60.598322672839615,2.6666666666666665,-1.6416666666666664,6.958333333333336,40.583333333333336,,1017.1583333333332,9215.0
88,54.31720426347503,48.39995103977837,,,,39.525,,,
89,51.6862592135957,39.21138740890852,6.25,1.8833333333333337,10.641666666666666,47.833333333333336,,1017.1249999999999,9485.0
90,55.58318855677713,37.68316897432063,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
91,45.032248446156245,39.12043762658829,12.058333333333332,6.949999999999999,17.15833333333333,58.550000000000004,,,
92,59.86996579654885,29.84903500716696,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
93,60.04151779032226,30.340329058591657,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
94,55.65393949946832,37.60823438485773,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
95,55.736090754509775,37.69584321354366,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
96,54.66759594419936,39.64518812431079,4.95,0.8000000000000002,9.125,46.01666666666667,,,
97,59.93066994675992,30.2431939357948,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
98,55.68673032499912,37.84883735599151,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
99,59.937607543640645,30.373343133732757,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
100,57.64299106867325,39.880726041626126,,,,49.824999999999996,,,
101,55.10540698530624,61.48857689435755,,,,36.03333333333334,,,
102,55.46658643020788,37.560483784448834,,,,,,,
103,57.591104200508525,39.86170549032073,,,,49.824999999999996,,,
104,56.8488134875782,35.82455798967416,,,,53.083333333333336,,,
105,58.0175349982294,56.29352881046602,2.1916666666666664,-2.1,6.483333333333334,49.75,,1016.2416666666668,9040.0
106,53.21406968810424,50.1619088449379,5.050000000000002,0.9583333333333338,9.166666666666666,46.166666666666664,,,
107,51.64604721808099,39.17333055876624,6.25,1.8833333333333337,10.641666666666666,47.833333333333336,,1017.1249999999999,9485.0
108,56.83446122862559,53.14220169276816,2.6749999999999994,-1.6666666666666659,7.041666666666667,44.1,,,
109,57.58415969047175,39.87270475646161,,,,49.824999999999996,,,
110,54.25721650886205,48.343312495056736,,,,39.525,,,
111,56.87721160546015,35.8584997818131,,,,53.083333333333336,,,
112,56.25698286410299,43.98134101808944,4.333333333333333,0.641666666666666,8.041666666666666,51.050000000000004,,,
113,57.96120668207061,56.24345474048379,2.1916666666666664,-2.1,6.483333333333334,49.75,,1016.2416666666668,9040.0
114,60.00718920178581,30.42442478610859,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
115,53.24389201461898,50.19055659136951,5.050000000000002,0.9583333333333338,9.166666666666666,46.166666666666664,,,
116,56.50601895189201,85.01335706166546,0.5666666666666665,-4.4750000000000005,5.616666666666666,44.50833333333333,,,
117,59.84708370626941,30.330626058170303,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
118,55.812532705715206,37.82338426190782,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
119,44.99645601516283,41.913043827522806,9.775,5.283333333333333,14.266666666666667,46.46666666666666,,,
120,56.837890588792256,53.22038694182211,2.6749999999999994,-1.6666666666666659,7.041666666666667,44.1,,,
121,55.52390316069839,37.517442997190784,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
122,56.79900221562826,60.5118959801252,2.6666666666666665,-1.6416666666666664,6.958333333333336,40.583333333333336,,1017.1583333333332,9215.0
123,54.92143458788934,73.31768870009176,1.5249999999999992,-3.4833333333333343,6.541666666666667,31.666666666666668,,1018.3916666666668,10805.0
124,55.79211767666776,37.579460761359705,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
125,55.18754142183374,61.40136942191281,,,,36.03333333333334,,,
126,59.86251603596577,30.31946074193635,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
127,45.09865357231929,39.0057969439264,12.058333333333332,6.949999999999999,17.15833333333333,58.550000000000004,,,
128,55.64061711063008,37.69040350754833,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
129,55.867182168228,37.52592782383679,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
130,55.68295474110904,37.29477763508978,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
131,46.40156944328365,48.08535310738818,10.333333333333334,5.291666666666667,15.366666666666669,18.333333333333332,,1018.2416666666668,11670.0
132,56.90065780692293,60.61269147898114,2.6666666666666665,-1.6416666666666664,6.958333333333336,40.583333333333336,,1017.1583333333332,9215.0
133,43.0934104250495,131.94135036931667,4.883333333333333,1.383333333333333,8.383333333333335,68.0,,1015.4999999999999,10480.0
134,59.1977378436593,39.92567229196961,2.766666666666667,-1.5833333333333333,7.099999999999999,46.75,,1014.1833333333335,8460.0
135,55.82782779335932,49.1275127936542,4.541666666666668,-0.2250000000000001,9.3,45.666666666666664,,1016.7583333333336,9655.0
136,46.346705905536304,48.0970426635463,10.333333333333334,5.291666666666667,15.366666666666669,18.333333333333332,,1018.2416666666668,11670.0
137,47.25732228507129,39.77910702861693,10.05,5.6000000000000005,14.508333333333335,48.25,,1017.3583333333332,10610.0
138,60.02308566958054,30.28357449088707,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
139,55.6233966637816,37.653726357772655,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
140,55.86919677663024,37.66668158043262,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
141,60.028231145765226,30.253656035804536,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
142,56.7786328849833,60.52913849644738,2.6666666666666665,-1.6416666666666664,6.958333333333336,40.583333333333336,,1017.1583333333332,9215.0
143,56.85405717516346,60.6514782907719,2.6666666666666665,-1.6416666666666664,6.958333333333336,40.583333333333336,,1017.1583333333332,9215.0
144,43.58998071190964,39.734916422337896,14.483333333333333,10.799999999999999,18.183333333333334,130.94166666666666,,,
145,56.28716833585205,44.07778931536418,4.333333333333333,0.641666666666666,8.041666666666666,51.050000000000004,,,
146,53.21575188476058,50.16207308462592,5.050000000000002,0.9583333333333338,9.166666666666666,46.166666666666664,,,
147,56.90675492477653,60.61256341582328,2.6666666666666665,-1.6416666666666664,6.958333333333336,40.583333333333336,,1017.1583333333332,9215.0
148,60.04964968583434,30.333440636335645,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
149,55.88709248939351,37.5584668321692,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
150,54.98691625441552,82.91136265398035,1.2749999999999992,-3.9416666666666664,6.466666666666668,35.14166666666666,,,
151,55.66936250993352,37.28087850760274,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
152,60.01637686469423,30.33680615248244,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
153,55.72055352991362,37.61505370944739,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
154,59.838144822757535,30.35695778803132,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
155,51.66098408834836,39.277020511237225,6.25,1.8833333333333337,10.641666666666666,47.833333333333336,,1017.1249999999999,9485.0
156,51.6934002862632,39.254946504692285,6.25,1.8833333333333337,10.641666666666666,47.833333333333336,,1017.1249999999999,9485.0
157,56.22204877944603,43.83002966945588,4.333333333333333,0.641666666666666,8.041666666666666,51.050000000000004,,,
158,56.87212020756003,35.886932477717835,,,,53.083333333333336,,,
159,58.56739969319556,49.64978286523094,2.6250000000000004,-1.133333333333333,6.366666666666667,52.083333333333336,,1015.4333333333334,8470.0
160,57.96252541507179,56.22133190369802,2.1916666666666664,-2.1,6.483333333333334,49.75,,1016.2416666666668,9040.0
161,57.72574763358133,39.8189154048992,,,,49.824999999999996,,,
162,55.80207743804738,37.59392876088906,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
163,54.98375864840268,73.47531483481606,1.5249999999999992,-3.4833333333333343,6.541666666666667,31.666666666666668,,1018.3916666666668,10805.0
164,56.26106026844566,43.85612028192191,4.333333333333333,0.641666666666666,8.041666666666666,51.050000000000004,,,
165,55.74378929311936,52.40598649940866,3.5416666666666665,-0.9333333333333336,8.008333333333335,45.17499999999999,,,
166,55.67565272451335,37.62709667777199,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
167,59.83620220897636,30.132462098121668,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
168,52.60862818277534,39.54737772943103,,,,46.32499999999999,,,
169,55.73768953753109,37.83637223936825,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
170,55.77451094254281,37.82494969783197,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
171,59.91250721505319,30.29762332836457,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
172,56.0681160198642,47.28143724767307,,,,44.824999999999996,,,
173,55.37011704525288,37.53244832209587,,,,,,,
174,51.72000569390087,39.17597181572679,6.25,1.8833333333333337,10.641666666666666,47.833333333333336,,1017.1249999999999,9485.0
175,59.738097470831285,30.405018223880283,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
176,45.07016217697371,38.967838725846434,12.058333333333332,6.949999999999999,17.15833333333333,58.550000000000004,,,
177,59.87679615980298,30.442244673217168,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
178,55.11820829591276,61.45919829549801,,,,36.03333333333334,,,
179,55.61258690062192,37.29910947534788,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
180,59.87524565512326,30.33605604266728,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
181,55.63849826750948,37.327073019045145,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
182,55.19385676665821,61.31734214026868,,,,36.03333333333334,,,
183,51.716351508252885,39.192800886484,6.25,1.8833333333333337,10.641666666666666,47.833333333333336,,1017.1249999999999,9485.0
184,56.212693827904864,43.81989789855525,4.333333333333333,0.641666666666666,8.041666666666666,51.050000000000004,,,
185,59.98763055832242,30.29434404239766,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
186,56.14903994827748,47.201011072242274,,,,44.824999999999996,,,
187,56.1163443079685,40.3733914175012,,,,,,,
188,53.21584023282752,50.266444035785845,5.050000000000002,0.9583333333333338,9.166666666666666,46.166666666666664,,,
189,56.84827666493185,53.28346284586696,2.6749999999999994,-1.6666666666666659,7.041666666666667,44.1,,,
190,57.0307679548802,40.98012655215009,,,,51.88333333333333,,,
191,56.77951517713502,60.70316919413585,2.6666666666666665,-1.6416666666666664,6.958333333333336,40.583333333333336,,1017.1583333333332,9215.0
192,55.79209920036188,49.17148898398645,4.541666666666668,-0.2250000000000001,9.3,45.666666666666664,,1016.7583333333336,9655.0
193,59.84664455914143,30.37958627247832,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
